ligand_id,paralog,seed,sdf,sdf_sha256,prepared_pdbqt,prepared_sha256,receptor,receptor_sha256,raw_pose,raw_sha256,pose_count,stereochemistry_microstate
"des_ortho_methyl","B","806519","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/des_ortho_methyl.sdf","d4b8d6183e31efab49a9d6f2ca996dbc446da825709987af53455fb8df54819c","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/des_ortho_methyl.pdbqt","35a9c4a4816040bb9c0536fc44869c1a932722eacd80629b1753768d5af118b8","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/METTL7B_SAM_receptor.pdbqt","896c058534c2099f2e12a2356da671cfeb40e7ec9d6a0994f72a5b43371c780d","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_des_ortho_methyl_seed806519.pdbqt","228adcb4a88d0b3645db013c0a9c8703fa05d7894aa81228f3ea9d2db901f740","20","Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)cc1;neutral"
"des_para_methyl","B","172904","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/des_para_methyl.sdf","ba7a05515a9c0bc2b61a9389e5cd8d9b99771066892045d6b607c19d6eba2576","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/des_para_methyl.pdbqt","05b6e9da0c9153c887b2d468e21c4cbb2f0f87eadcbd67b14603432bdf071800","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/METTL7B_SAM_receptor.pdbqt","896c058534c2099f2e12a2356da671cfeb40e7ec9d6a0994f72a5b43371c780d","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_des_para_methyl_seed172904.pdbqt","daef24fd701d22911022e3cb529315725eafa28429d7841aac3d8cd9d553358e","20","Cc1ccccc1C(=O)OCc1ccc([C@@H](CN)C(=O)Nc2ccc3cnccc3c2)cc1;neutral"
"des_para_methyl","B","483271","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/des_para_methyl.sdf","ba7a05515a9c0bc2b61a9389e5cd8d9b99771066892045d6b607c19d6eba2576","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/des_para_methyl.pdbqt","05b6e9da0c9153c887b2d468e21c4cbb2f0f87eadcbd67b14603432bdf071800","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/METTL7B_SAM_receptor.pdbqt","896c058534c2099f2e12a2356da671cfeb40e7ec9d6a0994f72a5b43371c780d","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_des_para_methyl_seed483271.pdbqt","2c386db0fdec8cf16b6320f1abfd8757cdc4a5d715e1a967e317a10df9fe3dd3","20","Cc1ccccc1C(=O)OCc1ccc([C@@H](CN)C(=O)Nc2ccc3cnccc3c2)cc1;neutral"
"des_para_methyl","B","806519","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/des_para_methyl.sdf","ba7a05515a9c0bc2b61a9389e5cd8d9b99771066892045d6b607c19d6eba2576","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/des_para_methyl.pdbqt","05b6e9da0c9153c887b2d468e21c4cbb2f0f87eadcbd67b14603432bdf071800","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/METTL7B_SAM_receptor.pdbqt","896c058534c2099f2e12a2356da671cfeb40e7ec9d6a0994f72a5b43371c780d","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_des_para_methyl_seed806519.pdbqt","dea3efab5f64d9bccd4eabd0b27be4086d4762e0fddeeb72f2564aa0e5002574","20","Cc1ccccc1C(=O)OCc1ccc([C@@H](CN)C(=O)Nc2ccc3cnccc3c2)cc1;neutral"
"n_acetyl_amine","B","172904","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/n_acetyl_amine.sdf","df59888fab7a91cf4cf45d703c00309c61b23457359bcaffa12b8e0505a46ea8","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/n_acetyl_amine.pdbqt","01ca2a1ef0bc1d5a72aad0da977c96de261002ecee3d829ee4da54ecb3948578","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/METTL7B_SAM_receptor.pdbqt","896c058534c2099f2e12a2356da671cfeb40e7ec9d6a0994f72a5b43371c780d","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","20","CC(=O)NC[C@@H](C(=O)Nc1ccc2cnccc2c1)c1ccc(COC(=O)c2ccc(C)cc2C)cc1;neutral"
"n_acetyl_amine","B","483271","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/n_acetyl_amine.sdf","df59888fab7a91cf4cf45d703c00309c61b23457359bcaffa12b8e0505a46ea8","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/n_acetyl_amine.pdbqt","01ca2a1ef0bc1d5a72aad0da977c96de261002ecee3d829ee4da54ecb3948578","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/METTL7B_SAM_receptor.pdbqt","896c058534c2099f2e12a2356da671cfeb40e7ec9d6a0994f72a5b43371c780d","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","20","CC(=O)NC[C@@H](C(=O)Nc1ccc2cnccc2c1)c1ccc(COC(=O)c2ccc(C)cc2C)cc1;neutral"
"n_acetyl_amine","B","806519","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/n_acetyl_amine.sdf","df59888fab7a91cf4cf45d703c00309c61b23457359bcaffa12b8e0505a46ea8","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/n_acetyl_amine.pdbqt","01ca2a1ef0bc1d5a72aad0da977c96de261002ecee3d829ee4da54ecb3948578","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/METTL7B_SAM_receptor.pdbqt","896c058534c2099f2e12a2356da671cfeb40e7ec9d6a0994f72a5b43371c780d","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","20","CC(=O)NC[C@@H](C(=O)Nc1ccc2cnccc2c1)c1ccc(COC(=O)c2ccc(C)cc2C)cc1;neutral"
"quinoline_regioisomer","B","172904","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/quinoline_regioisomer.sdf","cce7a0ae1d2a728d5460a4554adcf02284cbb88e3155d887c314d0ecc6b41df2","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/quinoline_regioisomer.pdbqt","d6dbd9785b646c0be62c6c82ec0c229cc1c69fc1ce5433b42bfc68db3d8aaed1","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/METTL7B_SAM_receptor.pdbqt","896c058534c2099f2e12a2356da671cfeb40e7ec9d6a0994f72a5b43371c780d","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_quinoline_regioisomer_seed172904.pdbqt","bedb48e8e5918765392c052b1c83a02e6e540341059dfd458c2d1037df4148b6","20","Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4ncccc4c3)cc2)c(C)c1;neutral"
"quinoline_regioisomer","B","483271","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/quinoline_regioisomer.sdf","cce7a0ae1d2a728d5460a4554adcf02284cbb88e3155d887c314d0ecc6b41df2","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/quinoline_regioisomer.pdbqt","d6dbd9785b646c0be62c6c82ec0c229cc1c69fc1ce5433b42bfc68db3d8aaed1","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/METTL7B_SAM_receptor.pdbqt","896c058534c2099f2e12a2356da671cfeb40e7ec9d6a0994f72a5b43371c780d","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_quinoline_regioisomer_seed483271.pdbqt","b0ccb5b36fb36f572c2fc37a93cf31867298506aede0186829fe295cc5333691","20","Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4ncccc4c3)cc2)c(C)c1;neutral"
"quinoline_regioisomer","B","806519","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/quinoline_regioisomer.sdf","cce7a0ae1d2a728d5460a4554adcf02284cbb88e3155d887c314d0ecc6b41df2","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/quinoline_regioisomer.pdbqt","d6dbd9785b646c0be62c6c82ec0c229cc1c69fc1ce5433b42bfc68db3d8aaed1","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/prepared/METTL7B_SAM_receptor.pdbqt","896c058534c2099f2e12a2356da671cfeb40e7ec9d6a0994f72a5b43371c780d","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_quinoline_regioisomer_seed806519.pdbqt","9a09594707a4a0f6778de5be5c190c6bcd8c38c5435a015d0d58fea5792acc81","20","Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4ncccc4c3)cc2)c(C)c1;neutral"
