system,seed,torsion,atom_indices,start_deg,final_deg,delta_deg
7B_RECIP_196_199,271828,3,15-3-9-1,0.741670705368987,0.7560830346385624,0.014412329269589463
7B_RECIP_196_199,271828,4,9-3-15-17,176.42889081495593,171.5156658703405,-4.913224944615422
7B_RECIP_196_199,271828,5,8-6-7-10,128.96962454059806,129.87344153541747,0.9038169948194081
7B_RECIP_196_199,271828,6,7-6-8-4,-150.5543850064502,-145.7026444407122,4.851740565737998
7B_RECIP_196_199,271828,7,7-6-9-1,39.27636106956617,40.75387640132056,1.4775153317543754
7B_RECIP_196_199,271828,8,13-12-16-0,-146.14167031047776,-148.87568126758592,-2.734010957108154
7B_RECIP_196_199,271828,9,23-22-24-0,89.83732380249685,90.24868380256291,0.411360000066054
7B_RECIP_196_199,161803,1,24-0-16-12,93.59152934342461,95.05552605355345,1.4639967101288391
7B_RECIP_196_199,161803,2,16-0-24-2,10.404645984972314,5.355105106781403,-5.049540878190896
7B_RECIP_196_199,161803,3,15-3-9-1,0.741670705368987,0.7560830346385624,0.014412329269589463
7B_RECIP_196_199,161803,4,9-3-15-17,176.42889081495593,171.5156658703405,-4.913224944615422
7B_RECIP_196_199,161803,5,8-6-7-10,128.96962454059806,129.87344153541747,0.9038169948194081
7B_RECIP_196_199,161803,6,7-6-8-4,-150.5543850064502,-145.7026444407122,4.851740565737998
7B_RECIP_196_199,161803,7,7-6-9-1,39.27636106956617,40.75387640132056,1.4775153317543754
7B_RECIP_196_199,161803,8,13-12-16-0,-146.14167031047776,-148.87568126758592,-2.734010957108154
7B_RECIP_196_199,161803,9,23-22-24-0,89.83732380249685,90.24868380256291,0.411360000066054
7B_RECIP_196_199_C203N,314159,1,24-0-16-12,93.59152934342461,97.33847938072928,3.746950037304657
7B_RECIP_196_199_C203N,314159,2,16-0-24-2,10.404645984972314,6.171963878508426,-4.232682106463898
7B_RECIP_196_199_C203N,314159,3,15-3-9-1,0.741670705368987,0.7386742186857866,-0.002996486683201738
7B_RECIP_196_199_C203N,314159,4,9-3-15-17,176.42889081495593,176.94411629089583,0.5152254759399
7B_RECIP_196_199_C203N,314159,5,8-6-7-10,128.96962454059806,127.39079325636179,-1.578831284236287
7B_RECIP_196_199_C203N,314159,6,7-6-8-4,-150.5543850064502,-147.96786513780458,2.5865198686456097
7B_RECIP_196_199_C203N,314159,7,7-6-9-1,39.27636106956617,46.283120612568304,7.006759543002147
7B_RECIP_196_199_C203N,314159,8,13-12-16-0,-146.14167031047776,-146.2684734699508,-0.12680315947304166
7B_RECIP_196_199_C203N,314159,9,23-22-24-0,89.83732380249685,82.37243600782857,-7.4648877946683
7B_RECIP_196_199_C203N,271828,1,24-0-16-12,93.59152934342461,97.33847938072928,3.746950037304657
7B_RECIP_196_199_C203N,271828,2,16-0-24-2,10.404645984972314,6.171963878508426,-4.232682106463898
7B_RECIP_196_199_C203N,271828,3,15-3-9-1,0.741670705368987,0.7386742186857866,-0.002996486683201738
7B_RECIP_196_199_C203N,271828,4,9-3-15-17,176.42889081495593,176.94411629089583,0.5152254759399
7B_RECIP_196_199_C203N,271828,5,8-6-7-10,128.96962454059806,127.39079325636179,-1.578831284236287
7B_RECIP_196_199_C203N,271828,6,7-6-8-4,-150.5543850064502,-147.96786513780458,2.5865198686456097
7B_RECIP_196_199_C203N,271828,7,7-6-9-1,39.27636106956617,46.283120612568304,7.006759543002147
7B_RECIP_196_199_C203N,271828,8,13-12-16-0,-146.14167031047776,-146.2684734699508,-0.12680315947304166
7B_RECIP_196_199_C203N,271828,9,23-22-24-0,89.83732380249685,82.37243600782857,-7.4648877946683
7B_RECIP_196_199_C203N,161803,1,24-0-16-12,93.59152934342461,97.33847938072928,3.746950037304657
7B_RECIP_196_199_C203N,161803,2,16-0-24-2,10.404645984972314,6.171963878508426,-4.232682106463898
7B_RECIP_196_199_C203N,161803,3,15-3-9-1,0.741670705368987,0.7386742186857866,-0.002996486683201738
7B_RECIP_196_199_C203N,161803,4,9-3-15-17,176.42889081495593,176.94411629089583,0.5152254759399
7B_RECIP_196_199_C203N,161803,5,8-6-7-10,128.96962454059806,127.39079325636179,-1.578831284236287
7B_RECIP_196_199_C203N,161803,6,7-6-8-4,-150.5543850064502,-147.96786513780458,2.5865198686456097
7B_RECIP_196_199_C203N,161803,7,7-6-9-1,39.27636106956617,46.283120612568304,7.006759543002147
7B_RECIP_196_199_C203N,161803,8,13-12-16-0,-146.14167031047776,-146.2684734699508,-0.12680315947304166
7B_RECIP_196_199_C203N,161803,9,23-22-24-0,89.83732380249685,82.37243600782857,-7.4648877946683
7A_WT_TRANSFER,314159,1,24-0-16-12,93.6186015901038,116.45829140025964,22.839689810155846
7A_WT_TRANSFER,314159,2,16-0-24-2,10.351971172975647,23.29419023256114,12.942219059585483
7A_WT_TRANSFER,314159,3,15-3-9-1,0.7081065263347587,0.649824478115856,-0.05828204821889926
7A_WT_TRANSFER,314159,4,9-3-15-17,176.4423504342918,161.4674009784361,-14.974949455855693
7A_WT_TRANSFER,314159,5,8-6-7-10,128.9492965251461,136.81382288385527,7.864526358709156
7A_WT_TRANSFER,314159,6,7-6-8-4,-150.58203568449082,-142.48378020062785,8.098255483862971
7A_WT_TRANSFER,314159,7,7-6-9-1,39.255643803922,51.833723986638816,12.578080182716803
