evaluation_id,purpose,LOCAL_TYPE_1,LOCAL_TYPE_12,LOCAL_TYPE_17,LOCAL_TYPE_2,LOCAL_TYPE_30,LOCAL_TYPE_7,PHI_N2_PHASE180,equal_surface_profile_mse,regularization,objective
EVAL_00067,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054151460385263,7.200038230944976,0.001693242235217918,7.201731473180194
EVAL_00068,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.045054151460385265,7.188120162565798,0.0016948444012763336,7.189815006967074
EVAL_00069,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305415145279972,7.188029607208478,0.0016930822352113864,7.189722689443689
EVAL_00070,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305415145279972,7.188432214218719,0.0016605052651804191,7.190092719483899
EVAL_00071,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305415145279972,7.200038230944976,0.0016932422352113864,7.201731473180187
EVAL_00072,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04505415145279972,7.188120162565798,0.0016948444012694984,7.189815006967067
EVAL_00073,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054151445214545,7.188115044023436,0.001693082235204855,7.189808126258641
EVAL_00074,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054151445214545,7.18843710818953,0.0016605052651738877,7.190097613454704
EVAL_00075,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054151445214545,7.200046062311391,0.001693242235204855,7.201739304546596
EVAL_00076,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.045054151445214546,7.188112145109518,0.0016948444012626635,7.18980698951078
EVAL_00077,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305436135449977,7.188040108906061,0.0016930824159546187,7.1897331913220155
EVAL_00078,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305436135449977,7.18843371951872,0.0016605054459236516,7.190094224964644
EVAL_00079,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305436135449977,7.200045403443059,0.0016932424159546186,7.201738645859013
EVAL_00080,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04505436135449977,7.188122468658759,0.0016948445904087987,7.189817313249168
EVAL_00081,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054154243920145,7.188117610269473,0.0016930822376147727,7.189810692507088
EVAL_00082,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054154243920145,7.18843106230812,0.0016605052675838056,7.190091567575704
EVAL_00083,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054154243920145,7.200045564853643,0.0016932422376147727,7.201738807091258
EVAL_00084,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04505415424392015,7.188116428814417,0.0016948444037845297,7.189811273218202
EVAL_00085,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305436135062005,7.188040108906061,0.0016930824159512778,7.189733191322012
