experimental_term,physical_instance,scan_axis,angle_degrees,qm_relative_kcal_mol,direct_instance_energy_kcal_mol
PHI_N3_RESIDUAL,7-8-9-36,CHI,60,0.32618472333560894,1.0731404826895383
PHI_N3_RESIDUAL,7-8-9-36,CHI,75,1.0408015037026501,1.0522636146611362
PHI_N3_RESIDUAL,7-8-9-36,CHI,90,2.0223598887749024,1.0381247342102515
PHI_N3_RESIDUAL,7-8-9-36,CHI,105,3.0480034924252344,1.0431533459351632
PHI_N3_RESIDUAL,7-8-9-36,CHI,120,3.7373350122694022,1.0627764108445137
PHI_N3_RESIDUAL,7-8-9-36,CHI,135,3.8030037733710786,1.085338815081687
PHI_N3_RESIDUAL,7-8-9-36,CHI,150,3.292878201783699,1.0950448322700927
PHI_N3_RESIDUAL,7-8-9-36,CHI,165,2.5316328285396272,1.0892423467756323
PHI_N3_RESIDUAL,7-8-9-36,PHI,-180,12.297421019351964,1.5060345359460188
PHI_N3_RESIDUAL,7-8-9-36,PHI,-165,12.017065696114134,1.6023112939244446
PHI_N3_RESIDUAL,7-8-9-36,PHI,-150,12.14534987811232,1.2232026920796035
PHI_N3_RESIDUAL,7-8-9-36,PHI,-135,12.088672339648122,0.5914725696602897
PHI_N3_RESIDUAL,7-8-9-36,PHI,-120,9.406090467076242,0.08089255237123558
PHI_N3_RESIDUAL,7-8-9-36,PHI,-105,5.389702277432289,0.0413864327615726
PHI_N3_RESIDUAL,7-8-9-36,PHI,-90,1.8840517384563273,0.3790243027168542
PHI_N3_RESIDUAL,7-8-9-36,PHI,-75,0.0,0.8718428285873092
PHI_N3_RESIDUAL,7-8-9-36,PHI,-60,1.1679589391511374,1.3064046089788763
PHI_N3_RESIDUAL,7-8-9-36,PHI,-45,5.348395421266241,1.5544665572088214
PHI_N3_RESIDUAL,7-8-9-36,PHI,-30,12.61886348886727,1.6223740923797596
PHI_N3_RESIDUAL,7-8-9-36,PHI,-15,24.120153734931876,1.5655920054127193
PHI_N3_RESIDUAL,7-8-9-36,PHI,0,39.62646469177788,1.4688477633715786
PHI_N3_RESIDUAL,7-8-9-36,PHI,105,36.46525443667219,0.09669034939533515
PHI_N3_RESIDUAL,7-8-9-36,PHI,120,25.91194918747669,0.1845914431789553
PHI_N3_RESIDUAL,7-8-9-36,PHI,135,18.085910819557824,0.3261916060400069
PHI_N3_RESIDUAL,7-8-9-36,PHI,150,13.569233322541978,0.6003389127583367
PHI_N3_RESIDUAL,7-8-9-36,PHI,165,12.21349737743903,1.0704586437693175
PHI_N3_RESIDUAL,7-8-9-36,PSI,-105,32.011747071349355,1.419287588541427
PHI_N3_RESIDUAL,7-8-9-36,PSI,-90,14.696882575166297,1.4364978259821386
PHI_N3_RESIDUAL,7-8-9-36,PSI,-75,4.330868332829533,1.3842136443985564
PHI_N3_RESIDUAL,7-8-9-36,PSI,-60,0.0,1.2035985915612837
PHI_N3_RESIDUAL,7-8-9-36,PSI,-45,0.19638589416353,0.8717639275737121
PHI_N3_RESIDUAL,7-8-9-36,PSI,-30,3.0779934750218234,0.4676576681709043
PHI_N3_RESIDUAL,7-8-9-36,PSI,-15,6.97513939178259,0.1188146033372323
PHI_N3_RESIDUAL,7-8-9-36,PSI,0,10.412722960962697,0.011928205512325197
PHI_N3_RESIDUAL,7-8-9-36,PSI,15,11.945479233545104,0.6082030879651702
PHI_N3_RESIDUAL,7-8-9-36,PSI,30,11.696853683615846,1.5087821409364068
PHI_N3_RESIDUAL,7-8-9-36,PSI,45,12.409782605194598,1.5524656621950406
PHI_N3_RESIDUAL,7-8-9-36,PSI,60,15.683428081132595,1.3007388498596397
PHI_N3_RESIDUAL,7-8-9-36,PSI,75,23.207234060776265,1.1837019423321713
PHI_N3_RESIDUAL,7-8-9-36,PSI,90,36.77978373595889,1.0846954206519948
PHI_N3_RESIDUAL,10-9-8-34,CHI,-180,1.8361875979134048,0.9618130162857182
PHI_N3_RESIDUAL,10-9-8-34,CHI,-165,1.4130028718141248,0.9610983372581313
PHI_N3_RESIDUAL,10-9-8-34,CHI,-150,1.3982414847839755,0.9624496048330371
PHI_N3_RESIDUAL,10-9-8-34,CHI,-135,1.7201805587324959,0.9662978632954182
PHI_N3_RESIDUAL,10-9-8-34,CHI,-120,2.1004462123625456,0.9734610619234491
PHI_N3_RESIDUAL,10-9-8-34,CHI,-105,2.282405294363951,0.9816657025078985
PHI_N3_RESIDUAL,10-9-8-34,CHI,-90,2.191846518770847,0.9891966838566616
PHI_N3_RESIDUAL,10-9-8-34,CHI,-75,1.9493375527533943,0.9955457372656548
PHI_N3_RESIDUAL,10-9-8-34,CHI,-60,1.7582771045303314,1.0018688067087242
PHI_N3_RESIDUAL,10-9-8-34,CHI,-45,1.7517423921353694,1.0088530004305307
PHI_N3_RESIDUAL,10-9-8-34,CHI,-30,1.8731815879809242,1.0169146326557326
PHI_N3_RESIDUAL,10-9-8-34,CHI,-15,1.8830474967830666,1.022933253927325
PHI_N3_RESIDUAL,10-9-8-34,CHI,0,1.53761834092137,1.0235252663733159
PHI_N3_RESIDUAL,10-9-8-34,CHI,15,0.8500053424677801,1.015106744352814
PHI_N3_RESIDUAL,10-9-8-34,CHI,30,0.1979165005694423,0.9985333266389551
PHI_N3_RESIDUAL,10-9-8-34,CHI,45,0.0,0.9798576008582771
PHI_N3_RESIDUAL,10-9-8-34,CHI,60,0.32618472333560894,0.9645443097683953
PHI_N3_RESIDUAL,10-9-8-34,CHI,75,1.0408015037026501,0.9512093011267169
PHI_N3_RESIDUAL,10-9-8-34,CHI,90,2.0223598887749024,0.9413939591352403
PHI_N3_RESIDUAL,10-9-8-34,CHI,105,3.0480034924252344,0.9412155403322848
PHI_N3_RESIDUAL,10-9-8-34,CHI,120,3.7373350122694022,0.9505291050666903
PHI_N3_RESIDUAL,10-9-8-34,CHI,135,3.8030037733710786,0.9658215859405128
PHI_N3_RESIDUAL,10-9-8-34,CHI,150,3.292878201783699,0.9720491172047684
PHI_N3_RESIDUAL,10-9-8-34,CHI,165,2.5316328285396272,0.966253488271379
PHI_N3_RESIDUAL,10-9-8-34,PHI,-180,12.297421019351964,1.5252517064797348
PHI_N3_RESIDUAL,10-9-8-34,PHI,-165,12.017065696114134,1.6177849671106264
PHI_N3_RESIDUAL,10-9-8-34,PHI,-150,12.14534987811232,1.322150807466374
PHI_N3_RESIDUAL,10-9-8-34,PHI,-135,12.088672339648122,0.6350655145199906
PHI_N3_RESIDUAL,10-9-8-34,PHI,-120,9.406090467076242,0.05662520460255707
PHI_N3_RESIDUAL,10-9-8-34,PHI,-105,5.389702277432289,0.07429035568592812
PHI_N3_RESIDUAL,10-9-8-34,PHI,-90,1.8840517384563273,0.4055583748479827
PHI_N3_RESIDUAL,10-9-8-34,PHI,-75,0.0,0.8034390121795527
PHI_N3_RESIDUAL,10-9-8-34,PHI,-60,1.1679589391511374,1.1594341241031998
PHI_N3_RESIDUAL,10-9-8-34,PHI,-45,5.348395421266241,1.4204421323242649
PHI_N3_RESIDUAL,10-9-8-34,PHI,-30,12.61886348886727,1.5543128310918048
PHI_N3_RESIDUAL,10-9-8-34,PHI,-15,24.120153734931876,1.6096786325385666
PHI_N3_RESIDUAL,10-9-8-34,PHI,0,39.62646469177788,1.622551184711047
PHI_N3_RESIDUAL,10-9-8-34,PHI,105,36.46525443667219,1.1692216142446858
PHI_N3_RESIDUAL,10-9-8-34,PHI,120,25.91194918747669,1.058718390991161
PHI_N3_RESIDUAL,10-9-8-34,PHI,135,18.085910819557824,0.9810477457373805
PHI_N3_RESIDUAL,10-9-8-34,PHI,150,13.569233322541978,1.030693062967299
PHI_N3_RESIDUAL,10-9-8-34,PHI,165,12.21349737743903,1.2575119706364786
PHI_N3_RESIDUAL,10-9-8-34,PSI,-105,32.011747071349355,1.3080933532760561
PHI_N3_RESIDUAL,10-9-8-34,PSI,-90,14.696882575166297,1.323071339867454
PHI_N3_RESIDUAL,10-9-8-34,PSI,-75,4.330868332829533,1.2706961633909295
PHI_N3_RESIDUAL,10-9-8-34,PSI,-60,0.0,1.0911392209669457
PHI_N3_RESIDUAL,10-9-8-34,PSI,-45,0.19638589416353,0.7661565940942366
PHI_N3_RESIDUAL,10-9-8-34,PSI,-30,3.0779934750218234,0.38788611889936386
PHI_N3_RESIDUAL,10-9-8-34,PSI,-15,6.97513939178259,0.08413038153495439
PHI_N3_RESIDUAL,10-9-8-34,PSI,0,10.412722960962697,0.025859197036261484
PHI_N3_RESIDUAL,10-9-8-34,PSI,15,11.945479233545104,0.7148435697853833
PHI_N3_RESIDUAL,10-9-8-34,PSI,30,11.696853683615846,1.5661453675632206
PHI_N3_RESIDUAL,10-9-8-34,PSI,45,12.409782605194598,1.5453321744562625
PHI_N3_RESIDUAL,10-9-8-34,PSI,60,15.683428081132595,1.3801906525599579
PHI_N3_RESIDUAL,10-9-8-34,PSI,75,23.207234060776265,1.3426893240189284
PHI_N3_RESIDUAL,10-9-8-34,PSI,90,36.77978373595889,1.337385241847531
PHI_N3_RESIDUAL,10-9-8-35,CHI,-180,1.8361875979134048,1.1483262066252673
PHI_N3_RESIDUAL,10-9-8-35,CHI,-165,1.4130028718141248,1.1438032831333949
PHI_N3_RESIDUAL,10-9-8-35,CHI,-150,1.3982414847839755,1.1425134500903105
PHI_N3_RESIDUAL,10-9-8-35,CHI,-135,1.7201805587324959,1.146271925409899
PHI_N3_RESIDUAL,10-9-8-35,CHI,-120,2.1004462123625456,1.1558016557601667
PHI_N3_RESIDUAL,10-9-8-35,CHI,-105,2.282405294363951,1.1665191776333383
PHI_N3_RESIDUAL,10-9-8-35,CHI,-90,2.191846518770847,1.174878616424833
PHI_N3_RESIDUAL,10-9-8-35,CHI,-75,1.9493375527533943,1.1799756618204953
PHI_N3_RESIDUAL,10-9-8-35,CHI,-60,1.7582771045303314,1.184010553207471
PHI_N3_RESIDUAL,10-9-8-35,CHI,-45,1.7517423921353694,1.1893703932345403
PHI_N3_RESIDUAL,10-9-8-35,CHI,-30,1.8731815879809242,1.1975984499773735
PHI_N3_RESIDUAL,10-9-8-35,CHI,-15,1.8830474967830666,1.206018208980496
PHI_N3_RESIDUAL,10-9-8-35,CHI,0,1.53761834092137,1.210409026933887
PHI_N3_RESIDUAL,10-9-8-35,CHI,15,0.8500053424677801,1.2052477559964532
PHI_N3_RESIDUAL,10-9-8-35,CHI,30,0.1979165005694423,1.1906855589733165
PHI_N3_RESIDUAL,10-9-8-35,CHI,45,0.0,1.1720352003714196
PHI_N3_RESIDUAL,10-9-8-35,CHI,60,0.32618472333560894,1.1550970704715993
PHI_N3_RESIDUAL,10-9-8-35,CHI,75,1.0408015037026501,1.139544214604202
PHI_N3_RESIDUAL,10-9-8-35,CHI,90,2.0223598887749024,1.128869888341013
PHI_N3_RESIDUAL,10-9-8-35,CHI,105,3.0480034924252344,1.1293197334761806
PHI_N3_RESIDUAL,10-9-8-35,CHI,120,3.7373350122694022,1.1397321513792185
PHI_N3_RESIDUAL,10-9-8-35,CHI,135,3.8030037733710786,1.1556892606455267
PHI_N3_RESIDUAL,10-9-8-35,CHI,150,3.292878201783699,1.1627647390460136
PHI_N3_RESIDUAL,10-9-8-35,CHI,165,2.5316328285396272,1.1563687084562126
PHI_N3_RESIDUAL,10-9-8-35,PHI,-180,12.297421019351964,1.5919750464358409
PHI_N3_RESIDUAL,10-9-8-35,PHI,-165,12.017065696114134,1.5668783349452144
PHI_N3_RESIDUAL,10-9-8-35,PHI,-150,12.14534987811232,1.120988400355252
PHI_N3_RESIDUAL,10-9-8-35,PHI,-135,12.088672339648122,0.4053579085820595
PHI_N3_RESIDUAL,10-9-8-35,PHI,-120,9.406090467076242,0.0016690261832271298
PHI_N3_RESIDUAL,10-9-8-35,PHI,-105,5.389702277432289,0.2101686451936806
PHI_N3_RESIDUAL,10-9-8-35,PHI,-90,1.8840517384563273,0.6200030876975662
PHI_N3_RESIDUAL,10-9-8-35,PHI,-75,0.0,1.011756972746273
PHI_N3_RESIDUAL,10-9-8-35,PHI,-60,1.1679589391511374,1.3247520283020784
PHI_N3_RESIDUAL,10-9-8-35,PHI,-45,5.348395421266241,1.532451201069004
PHI_N3_RESIDUAL,10-9-8-35,PHI,-30,12.61886348886727,1.6164733681486168
PHI_N3_RESIDUAL,10-9-8-35,PHI,-15,24.120153734931876,1.6094828008081363
PHI_N3_RESIDUAL,10-9-8-35,PHI,0,39.62646469177788,1.5473605934694463
PHI_N3_RESIDUAL,10-9-8-35,PHI,105,36.46525443667219,1.275640778785755
PHI_N3_RESIDUAL,10-9-8-35,PHI,120,25.91194918747669,1.1387210401652468
PHI_N3_RESIDUAL,10-9-8-35,PHI,135,18.085910819557824,1.042300462901589
PHI_N3_RESIDUAL,10-9-8-35,PHI,150,13.569233322541978,1.0985446341061114
PHI_N3_RESIDUAL,10-9-8-35,PHI,165,12.21349737743903,1.3505053312026363
PHI_N3_RESIDUAL,10-9-8-35,PSI,-105,32.011747071349355,1.4547796088166893
PHI_N3_RESIDUAL,10-9-8-35,PSI,-90,14.696882575166297,1.4534414469661767
PHI_N3_RESIDUAL,10-9-8-35,PSI,-75,4.330868332829533,1.4071103185291816
PHI_N3_RESIDUAL,10-9-8-35,PSI,-60,0.0,1.2624814648969083
PHI_N3_RESIDUAL,10-9-8-35,PSI,-45,0.19638589416353,0.981292517200083
PHI_N3_RESIDUAL,10-9-8-35,PSI,-30,3.0779934750218234,0.6041652931555407
PHI_N3_RESIDUAL,10-9-8-35,PSI,-15,6.97513939178259,0.22566128112076608
PHI_N3_RESIDUAL,10-9-8-35,PSI,0,10.412722960962697,0.001486521284965692
PHI_N3_RESIDUAL,10-9-8-35,PSI,15,11.945479233545104,0.47581214980353664
PHI_N3_RESIDUAL,10-9-8-35,PSI,30,11.696853683615846,1.4565377386233036
PHI_N3_RESIDUAL,10-9-8-35,PSI,45,12.409782605194598,1.6060015919728643
PHI_N3_RESIDUAL,10-9-8-35,PSI,60,15.683428081132595,1.4914304091247208
PHI_N3_RESIDUAL,10-9-8-35,PSI,75,23.207234060776265,1.4659172352208827
PHI_N3_RESIDUAL,10-9-8-35,PSI,90,36.77978373595889,1.469574206476196
PHI_N3_RESIDUAL,25-9-8-34,CHI,-180,1.8361875979134048,0.7986223882726359
PHI_N3_RESIDUAL,25-9-8-34,CHI,-165,1.4130028718141248,0.7818668699136234
PHI_N3_RESIDUAL,25-9-8-34,CHI,-150,1.3982414847839755,0.7744973396434666
PHI_N3_RESIDUAL,25-9-8-34,CHI,-135,1.7201805587324959,0.7863277468568223
PHI_N3_RESIDUAL,25-9-8-34,CHI,-120,2.1004462123625456,0.8178466693729268
PHI_N3_RESIDUAL,25-9-8-34,CHI,-105,2.282405294363951,0.8493882432369152
PHI_N3_RESIDUAL,25-9-8-34,CHI,-90,2.191846518770847,0.8670713397901849
PHI_N3_RESIDUAL,25-9-8-34,CHI,-75,1.9493375527533943,0.8670830189806702
PHI_N3_RESIDUAL,25-9-8-34,CHI,-60,1.7582771045303314,0.8560798181208774
PHI_N3_RESIDUAL,25-9-8-34,CHI,-45,1.7517423921353694,0.84586548023591
PHI_N3_RESIDUAL,25-9-8-34,CHI,-30,1.8731815879809242,0.84498503182463
PHI_N3_RESIDUAL,25-9-8-34,CHI,-15,1.8830474967830666,0.8583724551193066
PHI_N3_RESIDUAL,25-9-8-34,CHI,0,1.53761834092137,0.8783471273666135
PHI_N3_RESIDUAL,25-9-8-34,CHI,15,0.8500053424677801,0.8813490774766862
PHI_N3_RESIDUAL,25-9-8-34,CHI,30,0.1979165005694423,0.8595727985630112
PHI_N3_RESIDUAL,25-9-8-34,CHI,45,0.0,0.8214364023332866
PHI_N3_RESIDUAL,25-9-8-34,CHI,60,0.32618472333560894,0.7801647829177354
PHI_N3_RESIDUAL,25-9-8-34,CHI,75,1.0408015037026501,0.737487102965079
PHI_N3_RESIDUAL,25-9-8-34,CHI,90,2.0223598887749024,0.7100541253127814
PHI_N3_RESIDUAL,25-9-8-34,CHI,105,3.0480034924252344,0.719999816678764
PHI_N3_RESIDUAL,25-9-8-34,CHI,120,3.7373350122694022,0.7583591520884014
PHI_N3_RESIDUAL,25-9-8-34,CHI,135,3.8030037733710786,0.8012168365608441
PHI_N3_RESIDUAL,25-9-8-34,CHI,150,3.292878201783699,0.8217510268738137
PHI_N3_RESIDUAL,25-9-8-34,CHI,165,2.5316328285396272,0.8166005917384063
PHI_N3_RESIDUAL,25-9-8-34,PHI,-180,12.297421019351964,1.2845136126085785
PHI_N3_RESIDUAL,25-9-8-34,PHI,-165,12.017065696114134,1.5986500311668175
PHI_N3_RESIDUAL,25-9-8-34,PHI,-150,12.14534987811232,1.520965556089581
PHI_N3_RESIDUAL,25-9-8-34,PHI,-135,12.088672339648122,1.0496872086656392
PHI_N3_RESIDUAL,25-9-8-34,PHI,-120,9.406090467076242,0.4161203942938616
PHI_N3_RESIDUAL,25-9-8-34,PHI,-105,5.389702277432289,0.03013149997595727
PHI_N3_RESIDUAL,25-9-8-34,PHI,-90,1.8840517384563273,0.09529212998647817
PHI_N3_RESIDUAL,25-9-8-34,PHI,-75,0.0,0.5419323386538066
PHI_N3_RESIDUAL,25-9-8-34,PHI,-60,1.1679589391511374,1.1109337974877938
PHI_N3_RESIDUAL,25-9-8-34,PHI,-45,5.348395421266241,1.5286370093881165
PHI_N3_RESIDUAL,25-9-8-34,PHI,-30,12.61886348886727,1.6136820988154386
PHI_N3_RESIDUAL,25-9-8-34,PHI,-15,24.120153734931876,1.4078849031488239
PHI_N3_RESIDUAL,25-9-8-34,PHI,0,39.62646469177788,1.0146664647983226
PHI_N3_RESIDUAL,25-9-8-34,PHI,105,36.46525443667219,0.8906048625164705
PHI_N3_RESIDUAL,25-9-8-34,PHI,120,25.91194918747669,0.27443395239021545
PHI_N3_RESIDUAL,25-9-8-34,PHI,135,18.085910819557824,0.0007441050475110008
PHI_N3_RESIDUAL,25-9-8-34,PHI,150,13.569233322541978,0.20374980155012257
PHI_N3_RESIDUAL,25-9-8-34,PHI,165,12.21349737743903,0.7366729878547038
PHI_N3_RESIDUAL,25-9-8-34,PSI,-105,32.011747071349355,1.2947892699647547
PHI_N3_RESIDUAL,25-9-8-34,PSI,-90,14.696882575166297,1.2620999873760432
PHI_N3_RESIDUAL,25-9-8-34,PSI,-75,4.330868332829533,1.1669736772958175
PHI_N3_RESIDUAL,25-9-8-34,PSI,-60,0.0,0.9357325076383711
PHI_N3_RESIDUAL,25-9-8-34,PSI,-45,0.19638589416353,0.5775350416503708
PHI_N3_RESIDUAL,25-9-8-34,PSI,-30,3.0779934750218234,0.22446432545780762
PHI_N3_RESIDUAL,25-9-8-34,PSI,-15,6.97513939178259,0.014742952027918298
PHI_N3_RESIDUAL,25-9-8-34,PSI,0,10.412722960962697,0.11006574198044086
PHI_N3_RESIDUAL,25-9-8-34,PSI,15,11.945479233545104,0.9743822531275705
PHI_N3_RESIDUAL,25-9-8-34,PSI,30,11.696853683615846,1.6210661045572374
PHI_N3_RESIDUAL,25-9-8-34,PSI,45,12.409782605194598,1.4147867042742344
PHI_N3_RESIDUAL,25-9-8-34,PSI,60,15.683428081132595,1.2159260176757758
PHI_N3_RESIDUAL,25-9-8-34,PSI,75,23.207234060776265,1.227768839403819
PHI_N3_RESIDUAL,25-9-8-34,PSI,90,36.77978373595889,1.2763004113166823
PHI_N3_RESIDUAL,25-9-8-35,CHI,-180,1.8361875979134048,0.9932315016417341
PHI_N3_RESIDUAL,25-9-8-35,CHI,-165,1.4130028718141248,0.9727080845056789
PHI_N3_RESIDUAL,25-9-8-35,CHI,-150,1.3982414847839755,0.9627345401826424
PHI_N3_RESIDUAL,25-9-8-35,CHI,-135,1.7201805587324959,0.9745481422332734
PHI_N3_RESIDUAL,25-9-8-35,CHI,-120,2.1004462123625456,1.0083914588467502
PHI_N3_RESIDUAL,25-9-8-35,CHI,-105,2.282405294363951,1.0421988031010874
PHI_N3_RESIDUAL,25-9-8-35,CHI,-90,2.191846518770847,1.060659033770119
PHI_N3_RESIDUAL,25-9-8-35,CHI,-75,1.9493375527533943,1.0599072506901945
PHI_N3_RESIDUAL,25-9-8-35,CHI,-60,1.7582771045303314,1.0475134503576808
PHI_N3_RESIDUAL,25-9-8-35,CHI,-45,1.7517423921353694,1.0366096731223013
PHI_N3_RESIDUAL,25-9-8-35,CHI,-30,1.8731815879809242,1.0367288603781362
PHI_N3_RESIDUAL,25-9-8-35,CHI,-15,1.8830474967830666,1.0528005713716693
PHI_N3_RESIDUAL,25-9-8-35,CHI,0,1.53761834092137,1.0760251853622673
PHI_N3_RESIDUAL,25-9-8-35,CHI,15,0.8500053424677801,1.0815069507243582
PHI_N3_RESIDUAL,25-9-8-35,CHI,30,0.1979165005694423,1.0613102936420833
PHI_N3_RESIDUAL,25-9-8-35,CHI,45,0.0,1.022986699317623
PHI_N3_RESIDUAL,25-9-8-35,CHI,60,0.32618472333560894,0.9797710666649794
PHI_N3_RESIDUAL,25-9-8-35,CHI,75,1.0408015037026501,0.934228831172575
PHI_N3_RESIDUAL,25-9-8-35,CHI,90,2.0223598887749024,0.9052160607093979
PHI_N3_RESIDUAL,25-9-8-35,CHI,105,3.0480034924252344,0.9158219685343358
PHI_N3_RESIDUAL,25-9-8-35,CHI,120,3.7373350122694022,0.9557622731840543
PHI_N3_RESIDUAL,25-9-8-35,CHI,135,3.8030037733710786,0.9996831613866932
PHI_N3_RESIDUAL,25-9-8-35,CHI,150,3.292878201783699,1.0210278786808944
PHI_N3_RESIDUAL,25-9-8-35,CHI,165,2.5316328285396272,1.0149126522375367
PHI_N3_RESIDUAL,25-9-8-35,PHI,-180,12.297421019351964,1.4165287237821442
PHI_N3_RESIDUAL,25-9-8-35,PHI,-165,12.017065696114134,1.6224365367649562
PHI_N3_RESIDUAL,25-9-8-35,PHI,-150,12.14534987811232,1.3792100928849282
PHI_N3_RESIDUAL,25-9-8-35,PHI,-135,12.088672339648122,0.80577576717269
PHI_N3_RESIDUAL,25-9-8-35,PHI,-120,9.406090467076242,0.21788247787891285
PHI_N3_RESIDUAL,25-9-8-35,PHI,-105,5.389702277432289,0.0004060412365299142
PHI_N3_RESIDUAL,25-9-8-35,PHI,-90,1.8840517384563273,0.23183129429658017
PHI_N3_RESIDUAL,25-9-8-35,PHI,-75,0.0,0.7472030184643766
PHI_N3_RESIDUAL,25-9-8-35,PHI,-60,1.1679589391511374,1.2827211706372577
PHI_N3_RESIDUAL,25-9-8-35,PHI,-45,5.348395421266241,1.5992582906128576
PHI_N3_RESIDUAL,25-9-8-35,PHI,-30,12.61886348886727,1.5457880294837303
PHI_N3_RESIDUAL,25-9-8-35,PHI,-15,24.120153734931876,1.1768250353261283
PHI_N3_RESIDUAL,25-9-8-35,PHI,0,39.62646469177788,0.6566012288503497
PHI_N3_RESIDUAL,25-9-8-35,PHI,105,36.46525443667219,0.7670661339365288
PHI_N3_RESIDUAL,25-9-8-35,PHI,120,25.91194918747669,0.21335553705719387
PHI_N3_RESIDUAL,25-9-8-35,PHI,135,18.085910819557824,0.0004998287101616121
PHI_N3_RESIDUAL,25-9-8-35,PHI,150,13.569233322541978,0.2533972490795918
PHI_N3_RESIDUAL,25-9-8-35,PHI,165,12.21349737743903,0.8538809722254734
PHI_N3_RESIDUAL,25-9-8-35,PSI,-105,32.011747071349355,1.4444755999903325
PHI_N3_RESIDUAL,25-9-8-35,PSI,-90,14.696882575166297,1.4043742396999734
PHI_N3_RESIDUAL,25-9-8-35,PSI,-75,4.330868332829533,1.319316534726281
PHI_N3_RESIDUAL,25-9-8-35,PSI,-60,0.0,1.1208967231939844
PHI_N3_RESIDUAL,25-9-8-35,PSI,-45,0.19638589416353,0.7906037943182386
PHI_N3_RESIDUAL,25-9-8-35,PSI,-30,3.0779934750218234,0.409795803008839
PHI_N3_RESIDUAL,25-9-8-35,PSI,-15,6.97513939178259,0.09769533545637307
PHI_N3_RESIDUAL,25-9-8-35,PSI,0,10.412722960962697,0.018380544551002635
PHI_N3_RESIDUAL,25-9-8-35,PSI,15,11.945479233545104,0.7264716355691688
PHI_N3_RESIDUAL,25-9-8-35,PSI,30,11.696853683615846,1.576818995993018
PHI_N3_RESIDUAL,25-9-8-35,PSI,45,12.409782605194598,1.525359310454787
PHI_N3_RESIDUAL,25-9-8-35,PSI,60,15.683428081132595,1.3578988088413118
PHI_N3_RESIDUAL,25-9-8-35,PSI,75,23.207234060776265,1.3724205164912238
PHI_N3_RESIDUAL,25-9-8-35,PSI,90,36.77978373595889,1.4215200200263376
PHI_N3_RESIDUAL,34-8-9-36,CHI,-180,1.8361875979134048,0.9210598668630469
PHI_N3_RESIDUAL,34-8-9-36,CHI,-165,1.4130028718141248,0.9170122537529335
PHI_N3_RESIDUAL,34-8-9-36,CHI,-150,1.3982414847839755,0.9152924907437152
PHI_N3_RESIDUAL,34-8-9-36,CHI,-135,1.7201805587324959,0.9184543868390693
PHI_N3_RESIDUAL,34-8-9-36,CHI,-120,2.1004462123625456,0.927132833498943
PHI_N3_RESIDUAL,34-8-9-36,CHI,-105,2.282405294363951,0.9368219306959117
PHI_N3_RESIDUAL,34-8-9-36,CHI,-90,2.191846518770847,0.9451126897910043
PHI_N3_RESIDUAL,34-8-9-36,CHI,-75,1.9493375527533943,0.9516676337828608
PHI_N3_RESIDUAL,34-8-9-36,CHI,-60,1.7582771045303314,0.9576041404925505
PHI_N3_RESIDUAL,34-8-9-36,CHI,-45,1.7517423921353694,0.964202553724085
PHI_N3_RESIDUAL,34-8-9-36,CHI,-30,1.8731815879809242,0.9735523770469876
PHI_N3_RESIDUAL,34-8-9-36,CHI,-15,1.8830474967830666,0.9840290442268089
PHI_N3_RESIDUAL,34-8-9-36,CHI,0,1.53761834092137,0.9906256096279512
PHI_N3_RESIDUAL,34-8-9-36,CHI,15,0.8500053424677801,0.984259969346147
PHI_N3_RESIDUAL,34-8-9-36,CHI,30,0.1979165005694423,0.965161326515763
PHI_N3_RESIDUAL,34-8-9-36,CHI,45,0.0,0.9415164132594226
PHI_N3_RESIDUAL,34-8-9-36,CHI,60,0.32618472333560894,0.9202818465578033
PHI_N3_RESIDUAL,34-8-9-36,CHI,75,1.0408015037026501,0.899578762824095
PHI_N3_RESIDUAL,34-8-9-36,CHI,90,2.0223598887749024,0.8847305880364442
PHI_N3_RESIDUAL,34-8-9-36,CHI,105,3.0480034924252344,0.8876571331963669
PHI_N3_RESIDUAL,34-8-9-36,CHI,120,3.7373350122694022,0.9042604966187133
PHI_N3_RESIDUAL,34-8-9-36,CHI,135,3.8030037733710786,0.9239928118161339
PHI_N3_RESIDUAL,34-8-9-36,CHI,150,3.292878201783699,0.931979200524557
PHI_N3_RESIDUAL,34-8-9-36,CHI,165,2.5316328285396272,0.9271570291572698
PHI_N3_RESIDUAL,34-8-9-36,PHI,-180,12.297421019351964,1.4951632491775484
PHI_N3_RESIDUAL,34-8-9-36,PHI,-165,12.017065696114134,1.6167137171357397
PHI_N3_RESIDUAL,34-8-9-36,PHI,-150,12.14534987811232,1.3174334922113018
PHI_N3_RESIDUAL,34-8-9-36,PHI,-135,12.088672339648122,0.691743804408465
PHI_N3_RESIDUAL,34-8-9-36,PHI,-120,9.406090467076242,0.12188619276064874
PHI_N3_RESIDUAL,34-8-9-36,PHI,-105,5.389702277432289,0.0191635265744373
PHI_N3_RESIDUAL,34-8-9-36,PHI,-90,1.8840517384563273,0.29591928465210915
PHI_N3_RESIDUAL,34-8-9-36,PHI,-75,0.0,0.7346571415427622
PHI_N3_RESIDUAL,34-8-9-36,PHI,-60,1.1679589391511374,1.1440390566146736
PHI_N3_RESIDUAL,34-8-9-36,PHI,-45,5.348395421266241,1.4202291993959704
PHI_N3_RESIDUAL,34-8-9-36,PHI,-30,12.61886348886727,1.5479433827040814
