evaluation_id,purpose,LOCAL_TYPE_1,LOCAL_TYPE_12,LOCAL_TYPE_17,LOCAL_TYPE_2,LOCAL_TYPE_30,LOCAL_TYPE_7,PHI_N1_PHASE0,PHI_N2_PHASE180,equal_surface_profile_mse,regularization,objective
EVAL_00031,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.6109267903504024,16.321320866693387,0.045406861067316624,16.366727727760704
EVAL_00032,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.6109267903504024,16.319779490206876,0.04537428409728566,16.36515377430416
EVAL_00033,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.6109267903504024,16.33485513471987,0.04540702106731662,16.380262155787186
EVAL_00034,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.6109267903504024,16.321531617687267,0.04532690106731662,16.366858518754583
EVAL_00035,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.6129267903504024,16.321187747879307,0.04543133813893064,16.366619086018236
EVAL_00036,optimization,0.1261469422916593,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.662961166452462,16.237870763930037,0.04464140842520959,16.282512172355247
EVAL_00037,optimization,0.1281469422916593,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.662961166452462,16.236936593624993,0.044629014965945284,16.281565608590938
EVAL_00038,optimization,0.1261469422916593,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.662961166452462,16.16105339308426,0.04464156842520959,16.20569496150947
EVAL_00039,optimization,0.1261469422916593,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.662961166452462,16.238215765425966,0.044561448425209586,16.282777213851176
EVAL_00040,optimization,0.1261469422916593,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.664961166452462,16.23780517095207,0.04466796687186769,16.282473137823935
EVAL_00041,optimization,0.6033173834998236,0.002121865406927839,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8609214429242683,16.170156055075164,0.05377086609494376,16.223926921170108
EVAL_00042,optimization,0.6053173834998236,0.002121865406927839,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8609214429242683,16.171395870740582,0.05383481990627277,16.225230690646853
EVAL_00043,optimization,0.6033173834998236,0.004121865406927839,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8609214429242683,16.192277495905106,0.05377136559340888,16.246048861498515
EVAL_00044,optimization,0.6033173834998236,0.002121865406927839,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.8609214429242683,16.17059314195922,0.053690906094943765,16.224284048054162
EVAL_00045,optimization,0.6033173834998236,0.002121865406927839,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8629214429242683,16.17007323926875,0.05380534295266073,16.22387858222141
EVAL_00046,optimization,0.3578279270270938,0.0010302311805157228,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7590769939026353,16.09601300159635,0.04670109887016797,16.14271410046652
EVAL_00047,optimization,0.3598279270270938,0.0010302311805157228,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7590769939026353,16.096164820828303,0.04672577436846134,16.142890595196764
EVAL_00048,optimization,0.3578279270270938,0.0030302311805157226,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7590769939026353,16.11502279899766,0.04670142370715685,16.161724222704816
EVAL_00049,optimization,0.3578279270270938,0.0010302311805157228,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.7590769939026353,16.096393139364405,0.04662113887016798,16.143014278234574
EVAL_00050,optimization,0.3578279270270938,0.0010302311805157228,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7610769939026353,16.09585509247553,0.04673150194992408,16.142586594425456
EVAL_00051,optimization,0.3294269488469907,0.0008496909668724693,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7480372585975137,16.09441833537872,0.04621883642629567,16.140637171805015
EVAL_00052,optimization,0.3314269488469907,0.0008496909668724693,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7480372585975137,16.094416864453947,0.04623896776808022,16.140655832222027
EVAL_00053,optimization,0.3294269488469907,0.0028496909668724694,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7480372585975137,16.113066882395675,0.04621913237685037,16.159286014772526
EVAL_00054,optimization,0.3294269488469907,0.0008496909668724693,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.7480372585975137,16.094883224414783,0.046138876426295675,16.141022100841077
EVAL_00055,optimization,0.3294269488469907,0.0008496909668724693,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7500372585975137,16.094315458973707,0.046248797916639564,16.140564256890347
EVAL_00056,optimization,0.3345355144589451,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7529389703496076,16.086247906808282,0.04634443742815358,16.132592344236436
EVAL_00057,optimization,0.3365355144589451,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7529389703496076,16.086276987814472,0.046365386140436046,16.13264237395491
EVAL_00058,optimization,0.3345355144589451,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7529389703496076,16.10501081864399,0.046344597428153576,16.151355416072143
EVAL_00059,optimization,0.3345355144589451,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.7529389703496076,16.086514899263207,0.04626447742815357,16.13277937669136
EVAL_00060,optimization,0.3345355144589451,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7549389703496076,16.08605093229988,0.04637459498696757,16.13242552728685
EVAL_00061,optimization,0.34012347552963057,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7611147315040946,16.085664878258967,0.04652755511239695,16.132192433371365
EVAL_00062,optimization,0.34212347552963057,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7611147315040946,16.085882952967154,0.04654939789845073,16.132432350865603
EVAL_00063,optimization,0.34012347552963057,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7611147315040946,16.104420995446635,0.04652771511239696,16.15094871055903
EVAL_00064,optimization,0.34012347552963057,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.7611147315040946,16.086098425396358,0.046447595112396954,16.132546020508755
EVAL_00065,optimization,0.34012347552963057,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7631147315040946,16.08564716495151,0.04655803970165711,16.132205204653168
EVAL_00066,optimization,0.3369309772821848,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7564437785702666,16.0859962929275,0.04642246722221227,16.13241876014971
EVAL_00067,optimization,0.3389309772821848,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7564437785702666,16.086121714940337,0.04644379920854645,16.132565514148883
EVAL_00068,optimization,0.3369309772821848,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7564437785702666,16.104625035140696,0.046422627222212264,16.15104766236291
EVAL_00069,optimization,0.3369309772821848,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.7564437785702666,16.08626675864996,0.04634250722221227,16.132609265872173
EVAL_00070,optimization,0.3369309772821848,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.7584437785702666,16.08601856798117,0.04645276497335508,16.132471332954527
EVAL_00071,optimization,0.339719058287735,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.760523027529305,16.08577255247087,0.046514173617160835,16.132286726088033
EVAL_00072,optimization,0.341719058287735,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.760523027529305,16.085932580597063,0.04653595169645591,16.13246853229352
EVAL_00073,optimization,0.339719058287735,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.760523027529305,16.10445308162146,0.046514333617160834,16.150967415238622
EVAL_00074,optimization,0.339719058287735,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.760523027529305,16.086094188401685,0.04643421361716083,16.132528402018846
EVAL_00075,optimization,0.339719058287735,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.762523027529305,16.085550880869416,0.04654463453826201,16.132095515407677
EVAL_00076,optimization,0.3588137510407733,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8428589052156088,16.080215400197375,0.0480553117868284,16.128270711984204
EVAL_00077,optimization,0.3608137510407733,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8428589052156088,16.080457354684338,0.04808014501696395,16.128537499701302
EVAL_00078,optimization,0.3588137510407733,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8428589052156088,16.099302438705944,0.048055471786828396,16.147357910492772
EVAL_00079,optimization,0.3588137510407733,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.8428589052156088,16.08077887380352,0.047975351786828394,16.12875422559035
EVAL_00080,optimization,0.3588137510407733,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8448589052156088,16.080135292452166,0.04808906614303702,16.128224358595205
EVAL_00081,optimization,0.3513999024855532,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8383880052136505,16.08030075757085,0.04789088172889652,16.128191639299747
EVAL_00082,optimization,0.3533999024855532,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8383880052136505,16.08024784955924,0.04791452874326325,16.128162378302502
EVAL_00083,optimization,0.3513999024855532,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8383880052136505,16.09924747740185,0.04789104172889652,16.147138519130745
