"arm","pose_1","pose_2","same_seed","fixed_frame_heavy_rmsd_A","typed_jaccard","one_minus_typed_jaccard","preserved","substituted","rerouted","unobserved","unavailable","feature_route_changes","residue_route_changes","ambiguous_assignments","policy_A_g1.5_t0.25","policy_A_g2.0_t0.40","policy_A_g2.5_t0.55","policy_B_g1.5_t0.25","policy_B_g2.0_t0.40","policy_B_g2.5_t0.55","policy_C_g1.5_t0.25","policy_C_g2.0_t0.40","policy_C_g2.5_t0.55","policy_D_status"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-2","true","7.142549950240","0.090909090909","0.909090909091","1","0","1","5","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-3","true","6.636967200838","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-4","true","8.832905198744","0.000000000000","1.000000000000","0","0","0","7","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-5","true","4.679258216676","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-6","true","8.379148082194","0.000000000000","1.000000000000","0","0","0","7","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-7","true","5.561394834032","0.100000000000","0.900000000000","1","0","1","5","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-8","true","7.788470199061","0.200000000000","0.800000000000","2","0","1","4","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-9","true","7.217078644900","0.000000000000","1.000000000000","0","0","2","5","0","2","2","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-10","true","9.000932699356","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-11","true","9.917855488965","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-12","true","9.864116755949","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-13","true","5.576561302302","0.111111111111","0.888888888889","1","0","1","5","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-14","true","5.116608324857","0.090909090909","0.909090909091","1","0","1","5","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-15","true","7.859911767953","0.076923076923","0.923076923077","1","0","2","4","0","2","2","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-16","true","7.495444844482","0.100000000000","0.900000000000","1","0","1","5","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-17","true","8.150194581011","0.000000000000","1.000000000000","0","0","2","5","0","2","2","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-18","true","9.068220564605","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-19","true","8.601171022502","0.000000000000","1.000000000000","0","0","1","6","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:172904:model-20","true","7.697169276754","0.090909090909","0.909090909091","1","0","1","5","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-1","false","9.013706063546","0.000000000000","1.000000000000","0","0","0","7","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-2","false","0.073505952140","1.000000000000","0.000000000000","7","0","0","0","0","0","0","0","true","true","true","true","true","true","true","true","true","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-3","false","7.016527349171","0.250000000000","0.750000000000","2","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-4","false","8.374260581787","0.000000000000","1.000000000000","0","0","0","7","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-5","false","7.343737899281","0.000000000000","1.000000000000","0","0","2","5","0","2","2","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-6","false","4.707928821856","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-7","false","9.046178917090","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-8","false","9.139906265475","0.000000000000","1.000000000000","0","0","2","5","0","2","2","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-9","false","7.850456825880","0.100000000000","0.900000000000","1","0","1","5","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-10","false","9.927616223193","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-11","false","5.185126300294","0.090909090909","0.909090909091","1","0","1","5","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-12","false","9.869634723906","0.125000000000","0.875000000000","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-13","false","8.660115159935","0.000000000000","1.000000000000","0","0","2","5","0","2","2","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-14","false","7.435720439765","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-15","false","9.176408018664","0.142857142857","0.857142857143","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-16","false","3.246788567185","0.000000000000","1.000000000000","0","0","2","5","0","2","2","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-17","false","7.689714263764","0.090909090909","0.909090909091","1","0","2","4","0","2","2","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-18","false","8.017771380918","0.083333333333","0.916666666667","1","0","3","3","0","3","3","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-19","false","7.724453146771","0.000000000000","1.000000000000","0","0","0","7","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:483271:model-20","false","4.398663944881","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-1","false","0.083446589705","1.000000000000","0.000000000000","7","0","0","0","0","0","0","0","true","true","true","true","true","true","true","true","true","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-2","false","8.790555635169","0.000000000000","1.000000000000","0","0","0","7","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-3","false","6.970692496087","0.222222222222","0.777777777778","2","0","1","4","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-4","false","8.382643705896","0.000000000000","1.000000000000","0","0","0","7","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-5","false","5.758723169390","0.100000000000","0.900000000000","1","0","1","5","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-6","false","4.607300018268","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-7","false","7.491963594412","0.000000000000","1.000000000000","0","0","2","5","0","2","2","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-8","false","7.691950348687","0.200000000000","0.800000000000","2","0","1","4","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-9","false","9.053370208105","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-10","false","9.049925181551","0.250000000000","0.750000000000","2","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-11","false","9.115277525945","0.000000000000","1.000000000000","0","0","1","6","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-12","false","9.920558053020","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-13","false","5.237038237401","0.090909090909","0.909090909091","1","0","1","5","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-14","false","7.695912451317","0.100000000000","0.900000000000","1","0","1","5","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-15","false","10.378066912163","0.125000000000","0.875000000000","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-16","false","7.552946127726","0.083333333333","0.916666666667","1","0","3","3","0","3","3","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-17","false","9.003732469093","0.111111111111","0.888888888889","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-18","false","7.606310932377","0.200000000000","0.800000000000","2","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-19","false","8.661539244461","0.000000000000","1.000000000000","0","0","0","7","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-1","AR_13503_DEESTERIFIED_A:806519:model-20","false","7.976867675765","0.100000000000","0.900000000000","1","0","0","6","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-3","true","1.624758648743","0.333333333333","0.666666666667","2","0","0","3","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-4","true","8.278097705693","0.000000000000","1.000000000000","0","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-5","true","3.189536956989","0.000000000000","1.000000000000","0","0","1","4","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-6","true","8.600380497881","0.000000000000","1.000000000000","0","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-7","true","2.778891543104","0.125000000000","0.875000000000","1","0","0","4","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-8","true","8.514643445265","0.111111111111","0.888888888889","1","0","0","4","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-9","true","2.747973533655","0.000000000000","1.000000000000","0","0","1","4","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-10","true","5.570311301893","0.000000000000","1.000000000000","0","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-11","true","7.077743340336","0.142857142857","0.857142857143","1","0","0","4","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-12","true","7.332636184666","0.000000000000","1.000000000000","0","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-13","true","2.479393995180","0.142857142857","0.857142857143","1","0","1","3","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-14","true","3.186193045784","0.250000000000","0.750000000000","2","0","1","2","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-15","true","8.762553578058","0.090909090909","0.909090909091","1","0","2","2","0","2","2","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-16","true","8.119839717733","0.125000000000","0.875000000000","1","0","0","4","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-17","true","4.927570293765","0.111111111111","0.888888888889","0","0","1","4","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-18","true","5.960493149340","0.000000000000","1.000000000000","0","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-19","true","8.393547213981","0.000000000000","1.000000000000","0","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:172904:model-20","true","8.368622651508","0.111111111111","0.888888888889","1","0","0","4","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:483271:model-1","false","8.409737874928","0.000000000000","1.000000000000","0","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:483271:model-2","false","7.088690864092","0.090909090909","0.909090909091","1","0","1","3","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:483271:model-3","false","0.713052358994","0.142857142857","0.857142857143","1","0","1","3","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:483271:model-4","false","8.581267554000","0.000000000000","1.000000000000","0","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:483271:model-5","false","2.705153607777","0.000000000000","1.000000000000","0","0","1","4","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:483271:model-6","false","3.145962359385","0.000000000000","1.000000000000","0","0","1","4","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:483271:model-7","false","5.602693820089","0.000000000000","1.000000000000","0","0","0","5","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:483271:model-8","false","8.399124483143","0.000000000000","1.000000000000","0","0","1","4","0","1","1","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
"AR_13503_DEESTERIFIED_A","AR_13503_DEESTERIFIED_A:172904:model-2","AR_13503_DEESTERIFIED_A:483271:model-9","false","8.574925879174","0.125000000000","0.875000000000","1","0","0","4","0","0","0","0","false","false","false","false","false","false","false","false","false","UNAVAILABLE_NO_CANONICAL_DEFINING_FEATURES"
